	CNAC: BLCA	CNAC: BRCA	CNAC: CESC	CNAC: COAD	CNAC: ESCA	CNAC: HNSC	CNAC: KIRC	CNAC: KIRP	CNAC: LIHC	CNAC: LUAD	CNAC: LUSC	CNAC: PRAD	CNAC: READ	CNAC: STAD	CNAC: THCA	CNAC: UCEC	CNAS: BLCA	CNAS: BRCA	CNAS: CESC	CNAS: COAD	CNAS: ESCA	CNAS: HNSC	CNAS: KIRC	CNAS: KIRP	CNAS: LIHC	CNAS: LUAD	CNAS: LUSC	CNAS: PRAD	CNAS: READ	CNAS: STAD	CNAS: THCA	CNAS: UCEC
HSPG2	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
HTR1D	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
ID3	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
IFNLR1	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
IL22RA1	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
KAZN	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
KDM1A	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
KIAA2013	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
KIF1B	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LACTBL1	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LINC00339	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LINC01355	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LOC100506022	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC100506985	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LOC101928043	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC101928163	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LOC101929181	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC102724539	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0
LOC102724552	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC102724571	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC102724659	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC105376736	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LOC284632	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LRRC38	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
LUZP1	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LYPLA2	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
LZIC	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MAD2L2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MASP2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MDS2	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MFN2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIIP	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR1273D	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR3115	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR34A	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR34AHG	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR378F	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR4253	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR4418	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR4419A	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR4425	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR4632	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR4684	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR5697	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR6127	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR6728	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR6729	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR6730	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MIR6731	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
MIR7846	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MTHFR	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MTOR	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MTOR-AS1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
MYOM3	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
NCMAP	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
NIPAL3	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
NMNAT1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
NPPA	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
NPPA-AS1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
NPPB	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PARK7	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0
PDPN	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PER3	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	168.0	139.0	219.0	0.0	0.0	0.0	0.0	73.0
PEX14	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	69.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	69.0	0.0	73.0
PGD	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PIK3CD	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PIK3CD-AS1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PIK3CD-AS2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PITHD1	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
PLOD1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PNRC2	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
PRAMEF1	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF10	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF11	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF12	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF13	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF14	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF15	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF17	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF18	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF19	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF20	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF22	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF25	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF26	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF27	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF33P	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF34P	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF4	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF5	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF6	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF7	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRAMEF8	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
PRDM2	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
RBP7	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
RCAN3	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
RCAN3AS	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
RERE	0.0	0.0	84.0	0.0	76.0	104.0	221.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0	0.0	0.0	55.0	0.0	76.0	104.0	120.0	60.0	0.0	139.0	219.0	0.0	69.0	0.0	0.0	73.0
RHCE	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
RHD	0.0	0.0	84.0	0.0	76.0	0.0	221.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	76.0	0.0	120.0	60.0	151.0	139.0	219.0	0.0	69.0	0.0	0.0	0.0
